iic_power_vs_random,iic_power_vs_not_in_largest_mcs,iic_power_vs_weakening,run_id
0.9147011308562197,0.9865125240847784,0.9122576404863622,20260521220700530298
0.9865125240847784,0.9865125240847784,0.9036796536796536,20260521220700530298
0.9865125240847784,0.9865125240847784,0.762114537444934,20260521220700530298
0.9922480620155039,0.5,0.9108514190317195,20260521220700530298
0.9995014955134596,1.0,0.9987864077669902,20260521220700530298
0.9987824675324676,0.9988738738738738,0.9984247006931317,20260521220700530298
1.0,0.9865125240847784,0.9027777777777778,20260521220700530298
0.9947800149142431,0.9865125240847784,0.9846153846153847,20260521220700530298
0.9926134365107281,0.9865125240847784,0.9865125240847784,20260521220700530298
0.9913079470198676,0.9865125240847784,0.5,20260521220700530298
0.9982882574460801,0.9988738738738738,0.9977324263038548,20260521220700530298
0.9954038082731451,0.9865125240847784,0.5,20260521220700530298
0.991358024691358,0.9865125240847784,0.5,20260521220700530298
1.0,0.9865125240847784,0.9725490196078431,20260521220700530298
1.0,0.9988738738738738,0.9987864077669902,20260521220700530298
0.912573673870334,0.9865125240847784,0.5,20260521220700530298
0.5,0.9865125240847784,0.48507462686567165,20260521220700530298
0.9985900599224533,0.9988738738738738,0.997867803837953,20260521220700530298
1.0,0.9988738738738738,1.0,20260521220700530298
0.9948510481794778,0.9865125240847784,0.9027777777777778,20260521220700530298
1.0,0.9865125240847784,0.5,20260521220700530298
0.9990714948932219,1.0,0.9988738738738738,20260521220700530298
0.5,0.5,0.0,20260521220700530298
0.9197057922157523,0.5,0.9092145528731724,20260521220700530298
0.9988738738738738,1.0,0.9977324263038548,20260521220700530298
0.990979381443299,0.5,0.9730250481695568,20260521220700530298
0.8970309538850284,0.5,0.908567558415171,20260521220700530298
1.0,0.5,0.9524752475247524,20260521220700530298
1.0,1.0,0.9953106682297772,20260521220700530298
0.9938380281690141,0.5,0.5,20260521220700530298
0.8866086956521739,0.5,0.9967592592592592,20260521220700530298
0.9980334316617503,1.0,0.9948186528497409,20260521220700530298
1.0,0.5,0.5,20260521220700530298
0.9970111016225448,0.5,0.9027777777777778,20260521220700530298
0.9865125240847784,0.5,0.9027777777777778,20260521220700530298
0.9994100294985251,1.0,0.9977324263038548,20260521220700530298
1.0,0.5,0.9090909090909091,20260521220700530298
0.912573673870334,0.5,0.9692982456140351,20260521220700530298
0.9864864864864865,0.5,0.0,20260521220700530298
0.9997195737521032,1.0,0.9978571428571429,20260521220700530298
0.9964285714285714,0.5,0.903470715835141,20260521220700530298
0.9174907292954264,0.9027777777777778,0.9857239972807614,20260521220700530298
0.9931640625,0.9027777777777778,0.5,20260521220700530298
0.9485294117647058,0.9027777777777778,0.912573673870334,20260521220700530298
0.9990157480314961,0.9977324263038548,0.9973614775725593,20260521220700530298
0.9968999114260407,0.9027777777777778,0.9027777777777778,20260521220700530298
0.9942004971002486,0.9027777777777778,0.9108811748998665,20260521220700530298
1.0,0.9027777777777778,0.9027777777777778,20260521220700530298
1.0,0.9027777777777778,0.9693654266958425,20260521220700530298
0.9990157480314961,0.9977324263038548,0.9977324263038548,20260521220700530298
0.9171579273968352,0.9027777777777778,0.903759917212832,20260521220700530298
0.9162452591656132,0.9027777777777778,0.9865125240847784,20260521220700530298
0.9188203101246579,0.9027777777777778,0.5,20260521220700530298
0.9141479099678457,0.9027777777777778,0.9056203605514316,20260521220700530298
0.9981998199819982,0.9977324263038548,0.9988738738738738,20260521220700530298
1.0,0.9027777777777778,0.9027777777777778,20260521220700530298
0.912573673870334,0.9027777777777778,0.5,20260521220700530298
1.0,1.0,0.997539975399754,20260521220700530298
0.9210998206814106,0.5,0.8181818181818182,20260521220700530298
0.9865125240847784,0.5,0.9109406270847231,20260521220700530298
0.9994497936726272,1.0,0.997115037865128,20260521220700530298
0.9127450980392157,0.5,0.9108514190317195,20260521220700530298
0.9951956074124915,0.912573673870334,0.9846153846153847,20260521220700530298
0.9952120383036935,0.912573673870334,0.910970323441147,20260521220700530298
1.0,0.912573673870334,0.903470715835141,20260521220700530298
0.9908546199936928,0.912573673870334,0.9865125240847784,20260521220700530298
