iic_power_vs_random,iic_power_vs_not_in_largest_mcs,iic_power_vs_weakening,run_id
1.0,0.9406322282189669,0.9382022471910112,20260521211553654806
1.0,0.9346696362286563,0.9406322282189669,20260521211553654806
0.987130739982451,1.0,0.9346696362286563,20260521211553654806
0.9814251941911516,0.9406322282189669,0.9321249517932896,20260521211553654806
0.9496567505720824,1.0,0.7229064039408867,20260521211553654806
0.9882604055496265,1.0,0.7174360482211114,20260521211553654806
0.9449828071272273,0.9406322282189669,0.9658782473827064,20260521211553654806
0.9912923016030081,0.9346696362286563,1.0,20260521211553654806
1.0,1.0,0.9346696362286563,20260521211553654806
0.9406322282189669,0.9346696362286563,0.9644204851752022,20260521211553654806
0.9725783475783476,1.0,0.9406322282189669,20260521211553654806
0.9718084254364888,1.0,0.9346696362286563,20260521211553654806
0.9655712050078247,0.9406322282189669,1.0,20260521211553654806
0.9827111984282908,0.9346696362286563,0.9321249517932896,20260521211553654806
0.9621472814865795,1.0,0.9264487369985142,20260521211553654806
1.0,0.9406322282189669,0.9212392683837253,20260521211553654806
1.0,0.9406322282189669,0.9290830945558739,20260521211553654806
0.9960043588812205,1.0,0.9388425574930503,20260521211553654806
0.9965587361176287,0.9406322282189669,0.9346696362286563,20260521211553654806
0.9957643434732384,0.9346696362286563,0.9406322282189669,20260521211553654806
0.940677966101695,0.9406322282189669,0.5546955624355006,20260521211553654806
1.0,0.9406322282189669,0.940808469682387,20260521211553654806
1.0,0.9346696362286563,0.6677018633540373,20260521211553654806
1.0,1.0,0.7133377571333775,20260521211553654806
0.9846132326199468,0.9406322282189669,0.9238754325259516,20260521211553654806
0.9561170212765957,1.0,0.9406322282189669,20260521211553654806
0.9813717188823031,1.0,0.9346696362286563,20260521211553654806
0.9819178082191781,0.9406322282189669,0.9264487369985142,20260521211553654806
1.0,0.9346696362286563,0.9321249517932896,20260521211553654806
0.9846689895470383,1.0,0.9406322282189669,20260521211553654806
0.9710798122065728,0.9406322282189669,0.9406322282189669,20260521211553654806
0.9798128096898513,0.9346696362286563,0.9321249517932896,20260521211553654806
0.9727143869596031,1.0,0.8138332255979315,20260521211553654806
0.9922928709055877,0.9406322282189669,1.0,20260521211553654806
1.0,1.0,0.5,20260521211553654806
0.9823906083244397,0.9406322282189669,0.9406322282189669,20260521211553654806
1.0,0.9406322282189669,0.9576923076923077,20260521211553654806
1.0,0.9346696362286563,0.9406322282189669,20260521211553654806
1.0,1.0,0.9644204851752022,20260521211553654806
0.9948908499767766,0.9406322282189669,0.9406322282189669,20260521211553654806
0.9956427015250545,0.9346696362286563,0.9346696362286563,20260521211553654806
0.9837006853120949,0.9346696362286563,0.9406322282189669,20260521211553654806
0.9697552928237558,1.0,1.0,20260521211553654806
0.9393103448275862,0.9406322282189669,0.9643510054844607,20260521211553654806
0.9414114513981359,0.9346696362286563,0.9382022471910112,20260521211553654806
0.946951429555632,1.0,0.9589858314690529,20260521211553654806
0.9462759462759462,1.0,1.0,20260521211553654806
0.9918276374442794,0.9406322282189669,0.947242206235012,20260521211553654806
0.9635502958579881,0.9346696362286563,0.9406322282189669,20260521211553654806
1.0,0.9406322282189669,0.9346696362286563,20260521211553654806
0.9740749469714824,0.9346696362286563,0.8985551798339994,20260521211553654806
0.9597622313671696,1.0,0.9290830945558739,20260521211553654806
0.9697469746974697,0.9406322282189669,0.9346696362286563,20260521211553654806
0.992729676140119,0.9406322282189669,0.9406322282189669,20260521211553654806
0.9697029313397599,1.0,0.9264487369985142,20260521211553654806
1.0,0.9406322282189669,0.9290843806104129,20260521211553654806
0.9614903725931483,0.9346696362286563,1.0,20260521211553654806
0.9932119716136995,0.9406322282189669,0.7174360482211114,20260521211553654806
0.9883505427588033,1.0,0.9406322282189669,20260521211553654806
0.9912175648702595,0.9406322282189669,0.7174360482211114,20260521211553654806
0.9782178217821782,0.9346696362286563,0.9382022471910112,20260521211553654806
0.940655105973025,1.0,0.9406322282189669,20260521211553654806
0.9701796001355473,0.9406322282189669,0.7133377571333775,20260521211553654806
1.0,1.0,0.9406322282189669,20260521211553654806
0.9758658517473751,0.9406322282189669,0.929310960371296,20260521211553654806
1.0,0.9346696362286563,0.9406322282189669,20260521211553654806
0.95703125,1.0,0.9406322282189669,20260521211553654806
0.9930412778744266,0.9406322282189669,0.9346696362286563,20260521211553654806
0.9449606862044317,0.9346696362286563,0.9253384912959381,20260521211553654806
0.9776706419690434,1.0,0.9382022471910112,20260521211553654806
0.9797933409873708,0.9406322282189669,1.0,20260521211553654806
0.962457337883959,0.9346696362286563,0.9346696362286563,20260521211553654806
1.0,0.9346696362286563,0.9523070957735557,20260521211553654806
1.0,0.9406322282189669,0.8138759172781854,20260521211553654806
0.9762162162162162,0.9346696362286563,1.0,20260521211553654806
0.984798756261876,1.0,0.7133377571333775,20260521211553654806
0.9798666492351942,0.9406322282189669,0.9346696362286563,20260521211553654806
1.0,0.9406322282189669,0.5,20260521211553654806
0.9688532326569136,1.0,0.5546955624355006,20260521211553654806
0.9482961222091657,0.9406322282189669,0.9913894324853229,20260521211553654806
0.9727385377942999,0.9346696362286563,0.9382022471910112,20260521211553654806
0.9734513274336283,1.0,0.9406322282189669,20260521211553654806
1.0,0.9406322282189669,0.9690576652601969,20260521211553654806
0.9720315280956013,0.9346696362286563,1.0,20260521211553654806
0.9836996789330699,0.9406322282189669,0.9406322282189669,20260521211553654806
0.9428783382789317,0.9346696362286563,0.7133377571333775,20260521211553654806
0.9392684610075914,1.0,0.6677018633540373,20260521211553654806
0.9775586535192111,0.9346696362286563,0.9238754325259516,20260521211553654806
0.9712418300653595,1.0,0.9406322282189669,20260521211553654806
0.9568310031886191,0.9346696362286563,0.9346696362286563,20260521211553654806
0.9529411764705882,1.0,0.9346696362286563,20260521211553654806
0.9519800436545057,0.9406322282189669,0.788623141564318,20260521211553654806
0.9922384900335156,0.9346696362286563,0.9321249517932896,20260521211553654806
0.9835514018691589,0.9346696362286563,0.8138759172781854,20260521211553654806
0.9680762852404643,1.0,0.9406322282189669,20260521211553654806
1.0,0.9346696362286563,0.9382022471910112,20260521211553654806
0.9896632732967894,1.0,0.903075126508369,20260521211553654806
0.9739776951672863,0.9406322282189669,0.9070523236919077,20260521211553654806
0.9813953488372092,0.9406322282189669,0.5546955624355006,20260521211553654806
1.0,1.0,1.0,20260521211553654806
