B1_vs_A1,B1_vs_A2,B1_vs_A3,B2_vs_A1,B2_vs_A2,B2_vs_A3,B3_vs_A1,B3_vs_A2,B3_vs_A3,B4_vs_A1,B4_vs_A2,B4_vs_A3,B5_vs_A1,B5_vs_A2,B5_vs_A3,B6_vs_A1,B6_vs_A2,B6_vs_A3,B7_vs_A1,B7_vs_A2,B7_vs_A3,B8_vs_A1,B8_vs_A2,B8_vs_A3,B9_vs_A1,B9_vs_A2,B9_vs_A3,run_id
0.46153846153846156,0.36363636363636365,0.36363636363636365,1.0,1.0,1.0,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.72,0.72,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7647058823529411,0.7647058823529411,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.8409090909090909,0.8333333333333334,0.8333333333333334,20260624134028346645
0.2222222222222222,0.0,0.0,1.0,1.0,0.47058823529411764,0.8409090909090909,0.8333333333333334,0.5961538461538461,0.7777777777777778,0.7647058823529411,0.5,0.8409090909090909,0.8333333333333334,0.5961538461538461,0.8409090909090909,0.8333333333333334,0.5961538461538461,0.813953488372093,0.8048780487804879,0.5636363636363636,0.8409090909090909,0.8333333333333334,0.5961538461538461,0.8409090909090909,0.8333333333333334,0.5961538461538461,20260624134028346645
1.0,0.5,0.5,1.0,1.0,1.0,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.47058823529411764,0.42105263157894735,0.42105263157894735,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.7741935483870968,0.7272727272727273,0.7272727272727273,0.8409090909090909,0.8333333333333334,0.8333333333333334,0.8409090909090909,0.8333333333333334,0.8333333333333334,20260624134028346645
0.813953488372093,1.0,0.5636363636363636,0.8409090909090909,1.0,0.5961538461538461,1.0,0.6296296296296297,0.5897435897435898,0.813953488372093,1.0,0.5636363636363636,0.8409090909090909,1.0,0.5961538461538461,0.8409090909090909,1.0,0.5961538461538461,0.813953488372093,1.0,0.5636363636363636,0.8409090909090909,1.0,0.5961538461538461,0.8409090909090909,1.0,0.5961538461538461,20260624134028346645
0.8048780487804879,0.8048780487804879,0.8048780487804879,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8048780487804879,0.8048780487804879,0.8048780487804879,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,20260624134028346645
0.5294117647058824,0.39473684210526316,0.3333333333333333,0.6428571428571429,0.4444444444444444,0.32,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,0.5,0.0,1.0,1.0,0.6,1.0,1.0,0.6,20260624134028346645
0.7297297297297297,1.0,0.5,1.0,0.8333333333333334,0.5882352941176471,0.7297297297297297,1.0,0.5,1.0,0.8048780487804879,0.5,1.0,0.8333333333333334,0.5882352941176471,1.0,0.8333333333333334,0.5882352941176471,1.0,0.7647058823529411,0.0,1.0,0.8333333333333334,0.5882352941176471,1.0,0.8333333333333334,0.5882352941176471,20260624134028346645
0.5,0.23529411764705882,0.23529411764705882,1.0,0.4444444444444444,0.4444444444444444,0.8333333333333334,1.0,1.0,0.7647058823529411,0.5,0.5,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.8048780487804879,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,20260624134028346645
1.0,0.23529411764705882,0.1951219512195122,0.8372093023255814,1.0,0.5882352941176471,1.0,0.6296296296296297,0.5,0.8095238095238095,1.0,0.5,0.8372093023255814,1.0,0.5882352941176471,0.8372093023255814,1.0,0.5882352941176471,0.7714285714285715,0.5,0.0,0.8372093023255814,1.0,0.5882352941176471,0.8372093023255814,1.0,0.5882352941176471,20260624134028346645
0.8095238095238095,0.8048780487804879,0.8048780487804879,1.0,1.0,1.0,0.8372093023255814,0.8333333333333334,0.8333333333333334,0.7714285714285715,0.7647058823529411,0.7647058823529411,0.8372093023255814,0.8333333333333334,0.8333333333333334,0.8372093023255814,0.8333333333333334,0.8333333333333334,0.8372093023255814,0.8333333333333334,0.8333333333333334,0.8372093023255814,0.8333333333333334,0.8333333333333334,0.8372093023255814,0.8333333333333334,0.8333333333333334,20260624134028346645
