B1_vs_A1,B1_vs_A2,B1_vs_A3,B2_vs_A1,B2_vs_A2,B2_vs_A3,B3_vs_A1,B3_vs_A2,B3_vs_A3,B4_vs_A1,B4_vs_A2,B4_vs_A3,B5_vs_A1,B5_vs_A2,B5_vs_A3,B6_vs_A1,B6_vs_A2,B6_vs_A3,B7_vs_A1,B7_vs_A2,B7_vs_A3,B8_vs_A1,B8_vs_A2,B8_vs_A3,B9_vs_A1,B9_vs_A2,B9_vs_A3,run_id
0.7677543186180422,0.9586206896551724,0.6401985111662531,0.7387580299785867,1.0,0.5748031496062992,0.5101404056162246,0.5,0.14418604651162792,0.8928571428571429,0.5416012558869702,0.4381188118811881,0.9741935483870968,0.6654888103651354,0.5909090909090909,0.9971264367816092,0.9663865546218487,0.6704545454545454,0.9749216300940439,0.67018779342723,0.5968882602545968,0.8928571428571429,0.5416012558869702,0.4381188118811881,0.8928571428571429,0.5416012558869702,0.4381188118811881,20260624134028346645
0.9470588235294117,0.9470588235294117,0.9745762711864406,0.1111111111111111,0.1111111111111111,0.38461538461538464,0.5384615384615384,0.5384615384615384,0.8818897637795275,0.48348348348348347,0.48348348348348347,0.6673114119922631,0.3554083885209713,0.3554083885209713,0.5416012558869702,0.930635838150289,0.930635838150289,0.9663865546218487,0.7777777777777778,0.7777777777777778,0.8823529411764706,0.930635838150289,0.930635838150289,0.9663865546218487,0.3554083885209713,0.3554083885209713,0.5416012558869702,20260624134028346645
1.0,0.9745762711864406,0.775,1.0,0.9745762711864406,0.775,0.288135593220339,0.9488188976377953,0.3870967741935484,0.10443037974683544,0.5416012558869702,0.23076923076923078,0.9166666666666666,0.9663865546218487,0.7560975609756098,0.9166666666666666,0.9663865546218487,0.7560975609756098,0.10443037974683544,0.5416012558869702,0.23076923076923078,0.10443037974683544,0.5416012558869702,0.23076923076923078,0.10443037974683544,0.5416012558869702,0.23076923076923078,20260624134028346645
1.0,0.5,0.9470588235294117,0.7352941176470589,0.125,1.0,0.4888268156424581,0.046875,0.1111111111111111,0.945054945054945,0.10158730158730159,0.39751552795031053,0.9152542372881356,0.0,0.3554083885209713,0.9152542372881356,0.0,0.3554083885209713,0.9661016949152542,0.0,0.4107142857142857,0.9152542372881356,0.0,0.3554083885209713,0.9859649122807017,0.44597249508840864,0.5729323308270676,20260624134028346645
0.5160642570281124,0.9339622641509434,0.6956521739130435,0.24074074074074073,0.5,0.0,0.5574712643678161,0.9488188976377953,0.8522727272727273,0.5977564102564102,0.67018779342723,0.5898550724637681,0.43227326266195526,0.5416012558869702,0.38445807770961143,0.43227326266195526,0.5416012558869702,0.38445807770961143,0.7130281690140845,0.9834905660377359,0.9485294117647058,0.43227326266195526,0.5416012558869702,0.38445807770961143,0.43227326266195526,0.5416012558869702,0.38445807770961143,20260624134028346645
0.9320113314447592,0.3706896551724138,0.0457516339869281,1.0,0.046875,0.03076923076923077,1.0,0.046875,0.03076923076923077,0.7729591836734694,0.5759036144578313,0.47701149425287354,0.5602941176470588,0.0,0.0,0.9525,0.0,0.0,0.6135265700483091,0.0,0.0,0.9525,0.0,0.0,0.9525,0.0,0.0,20260624134028346645
0.6,0.5559055118110237,0.27697262479871176,0.9858012170385395,0.9692307692307692,1.0,1.0,0.6153846153846154,0.025423728813559324,0.5904173106646059,0.5487256371814093,0.0,0.7008149010477299,0.669364161849711,0.44597249508840864,0.7008149010477299,0.669364161849711,0.44597249508840864,0.9761336515513126,0.9506493506493506,0.0,0.6283687943262412,0.5894590846047156,0.1826086956521739,0.5904173106646059,0.5487256371814093,0.0,20260624134028346645
1.0,0.9745762711864406,0.8518518518518519,0.05847953216374269,0.9339622641509434,0.5230024213075061,0.17209302325581396,0.8818897637795275,0.5469255663430421,0.003937007874015748,0.5683690280065898,0.4173387096774194,0.0035211267605633804,0.5416012558869702,0.3935361216730038,0.0035211267605633804,0.5416012558869702,0.3935361216730038,0.25,0.9663865546218487,0.8414634146341463,0.25,0.9663865546218487,0.8414634146341463,0.4470588235294118,0.6654888103651354,0.5833333333333334,20260624134028346645
0.2222222222222222,0.33574007220216606,0.5679012345679012,0.058823529411764705,0.1111111111111111,0.0,0.17391304347826086,1.0,0.7109826589595376,0.10443037974683544,0.3554083885209713,0.4796633941093969,0.25396825396825395,0.4344422700587084,0.5229357798165137,0.10443037974683544,0.3554083885209713,0.4796633941093969,0.10443037974683544,0.3554083885209713,0.4796633941093969,0.10443037974683544,0.3554083885209713,0.4796633941093969,1.0,0.9829351535836177,0.8571428571428571,20260624134028346645
1.0,0.052941176470588235,0.8888888888888888,0.7345132743362832,0.16822429906542055,1.0,0.3225806451612903,0.025423728813559324,0.6153846153846154,0.9553903345724907,0.0,0.9457364341085271,0.45977011494252873,0.0,0.5487256371814093,0.45977011494252873,0.0,0.5487256371814093,0.45977011494252873,0.0,0.5487256371814093,0.6491499227202473,0.44597249508840864,0.669364161849711,0.45977011494252873,0.0,0.5487256371814093,20260624134028346645
