trial_number,seed,run_id,trial_status,error_type,failure_stage,error_message,trial_elapsed_seconds,A1_ms,A2_ms,A3_ms,B1_ms,B2_ms,B3_ms,B4_ms,B5_ms,B6_ms,B7_ms,B8_ms,B9_ms
56,781090,20260624134028346645,success,,,,83.637327,138,564,287,193,6082,3417,275,22378,12783,284,22653,13605
57,795290,20260624134028346645,success,,,,82.812763,156,553,280,206,6136,3347,216,21926,13010,341,22111,13620
58,809490,20260624134028346645,success,,,,84.570830,194,524,294,198,6183,4541,214,22057,12864,302,22499,13760
59,823690,20260624134028346645,success,,,,87.185677,83,604,499,199,7966,3491,222,23361,13355,258,22651,13504
60,837890,20260624134028346645,success,,,,84.356982,130,568,268,435,6218,3312,279,23241,12609,266,22360,13817
61,852090,20260624134028346645,success,,,,89.594440,118,570,690,181,6227,4451,326,22148,12662,308,22623,13366
62,866290,20260624134028346645,success,,,,83.004332,103,590,781,188,6089,3415,227,22205,12810,275,22550,13002
63,880490,20260624134028346645,success,,,,86.965520,130,574,273,213,8051,3446,368,22095,13510,380,23225,13778
64,894690,20260624134028346645,success,,,,84.397331,143,572,499,190,6095,3356,271,22344,12699,291,23170,13929
65,908890,20260624134028346645,success,,,,86.233838,173,571,293,196,8214,3416,287,22354,13190,427,22525,13704
66,923090,20260624134028346645,success,,,,82.615092,195,548,276,193,6133,3348,292,21889,12573,260,22438,13623
67,937290,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,348.536788,187,546,282,202,8206,3488,285,21682,13116,300001,,
68,951490,20260624134028346645,success,,,,88.666629,146,561,298,204,6196,3380,320,22407,12890,270,22725,13495
69,965690,20260624134028346645,success,,,,85.382826,87,595,505,354,7998,3459,273,21957,12804,271,22315,13878
70,979890,20260624134028346645,success,,,,87.087400,175,553,284,197,8091,4550,271,23260,13097,400,22449,12968
71,994090,20260624134028346645,success,,,,85.538740,72,597,521,189,7974,3417,438,21853,13201,267,22331,13792
72,1008290,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,311.102803,180,533,272,196,6101,3394,300001,,,,,
73,1022490,20260624134028346645,success,,,,85.879767,114,596,282,223,7989,3398,414,21908,12846,272,23148,13831
74,1036690,20260624134028346645,success,,,,86.834003,111,598,288,450,8101,4572,207,21992,13040,364,22538,13677
75,1050890,20260624134028346645,success,,,,84.965454,165,557,295,400,6194,4636,258,21733,13237,297,22782,13606
76,1065090,20260624134028346645,success,,,,86.243735,149,550,501,194,6285,4677,338,22807,13315,316,22811,13486
77,1079290,20260624134028346645,success,,,,86.497553,189,534,290,222,8102,4571,251,21882,13134,342,22411,13614
78,1093490,20260624134028346645,success,,,,87.062446,43,618,778,178,8170,3452,229,22452,12827,312,23646,13560
79,1107690,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,313.379491,38,636,776,186,8051,3268,300001,,,,,
80,1121890,20260624134028346645,success,,,,84.547996,105,589,287,222,6100,4646,253,22296,12761,293,22526,13563
81,1136090,20260624134028346645,success,,,,86.588750,180,564,271,213,8106,3491,198,22691,13077,400,22539,13952
82,1150290,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,349.249076,100,586,658,187,8023,3415,336,22230,13226,300002,,
83,1164490,20260624134028346645,success,,,,85.746710,101,586,284,846,7900,3375,233,21885,12696,306,22508,14137
84,1178690,20260624134028346645,success,,,,87.121533,129,554,277,199,8030,4526,235,21718,13078,339,23355,13762
85,1192890,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,349.124208,84,609,785,193,8058,3448,214,21998,13261,300000,,
86,1207090,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,313.478386,190,534,273,409,8179,3460,300001,,,,,
87,1221290,20260624134028346645,success,,,,85.841647,196,543,297,409,8075,3421,319,21845,13088,314,22732,13099
88,1235490,20260624134028346645,success,,,,87.223811,161,553,283,619,8077,4476,252,22489,12742,263,22987,13507
89,1249690,20260624134028346645,success,,,,87.356086,156,552,320,195,8055,3368,255,24268,12804,248,22988,13330
90,1263890,20260624134028346645,success,,,,86.522898,166,544,307,412,8097,4550,247,23102,12890,279,22265,12867
91,1278090,20260624134028346645,memory_limit_exceeded,,,,73.454153,,,,,,,,,,,,
92,1292290,20260624134028346645,success,,,,90.868261,204,549,509,185,8049,4561,214,21826,12864,388,22372,13651
93,1306490,20260624134028346645,success,,,,84.634657,68,593,289,200,6072,4606,344,22348,12812,268,22625,13645
94,1320690,20260624134028346645,success,,,,86.727777,167,542,271,606,8183,4450,239,22332,12767,279,22628,13447
95,1334890,20260624134028346645,success,,,,85.142378,203,534,283,400,8102,3253,284,22406,12611,254,22620,13328
96,1349090,20260624134028346645,success,,,,84.915361,76,591,298,216,6194,4697,339,22357,12764,290,22710,13602
97,1363290,20260624134028346645,success,,,,84.784604,170,553,279,422,6156,4627,355,22246,12823,328,22649,13367
98,1377490,20260624134028346645,success,,,,88.739667,183,541,268,404,8138,4533,242,23440,12846,247,23840,13231
99,1391690,20260624134028346645,success,,,,84.359957,129,567,290,436,6179,3430,346,22398,12783,281,22497,14188
100,1405890,20260624134028346645,success,,,,86.276377,160,547,530,193,6159,4664,233,23046,12734,312,23574,13244
101,1420090,20260624134028346645,success,,,,86.629971,63,612,279,214,8070,4560,215,21739,13168,300,22621,13856
102,1434290,20260624134028346645,success,,,,83.683861,195,547,296,190,6076,3407,291,22082,12719,278,23443,13343
103,1448490,20260624134028346645,success,,,,83.647387,203,551,513,190,6115,3371,371,22244,12744,328,22854,13326
104,1462690,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,313.344912,159,552,757,578,6175,4695,300001,,,,,
105,1476890,20260624134028346645,success,,,,87.087571,49,621,519,185,8114,4727,273,21796,13199,257,23154,13352
106,1491090,20260624134028346645,success,,,,84.662020,172,543,307,205,6080,3435,278,22180,12951,339,22490,12447
107,1505290,20260624134028346645,success,,,,87.525326,65,615,275,208,8115,3387,299,23289,13110,397,22599,12603
108,1519490,20260624134028346645,success,,,,85.276586,198,536,283,207,6227,4613,329,22094,12680,248,23246,13703
109,1533690,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,312.432104,193,542,288,224,6139,4615,300002,,,,,
110,1547890,20260624134028346645,success,,,,83.618647,126,578,279,212,6151,3417,270,22704,12684,254,22804,13288
111,1562090,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,349.415554,182,540,282,428,8276,3422,226,22175,13166,300001,,
112,1576290,20260624134028346645,success,,,,86.545269,56,612,296,215,6182,4638,251,23605,12776,386,22964,13699
113,1590490,20260624134028346645,success,,,,86.801984,98,580,273,682,8042,4571,212,22844,12820,248,22307,13126
114,1604690,20260624134028346645,success,,,,83.442141,87,620,288,222,6134,3484,299,22275,12793,360,22811,13138
115,1618890,20260624134028346645,success,,,,86.766119,46,606,298,210,8098,3327,294,23164,12887,294,22743,13862
