trial_number,seed,run_id,trial_status,error_type,failure_stage,error_message,trial_elapsed_seconds,A1_ms,A2_ms,A3_ms,B1_ms,B2_ms,B3_ms,B4_ms,B5_ms,B6_ms,B7_ms,B8_ms,B9_ms
102,1434214,20260624134028346645,success,,,,5.824590,24,120,163,249,979,251,26,934,853,24,510,888
103,1448414,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,302.312674,23,118,349,59,1032,227,300002,,,,,
104,1462614,20260624134028346645,java_exception,failure,B4,Repair failed: ExecutionException: java.lang.NullPointerException: operands cannot be null or empty,2.043186,26,127,161,100,1053,168,48,,,,,
105,1476814,20260624134028346645,success,,,,4.682193,24,121,165,178,395,315,38,710,897,35,503,900
106,1491014,20260624134028346645,success,,,,5.451950,38,114,159,107,429,752,76,858,833,27,716,946
107,1505214,20260624134028346645,success,,,,5.088388,41,111,161,104,976,311,32,856,533,23,766,811
108,1519414,20260624134028346645,success,,,,5.126000,28,131,264,88,540,319,46,960,723,20,748,885
109,1533614,20260624134028346645,success,,,,5.121697,27,115,174,96,571,247,54,970,777,30,763,941
110,1547814,20260624134028346645,success,,,,6.001520,33,121,369,112,649,387,40,961,725,75,822,844
111,1562014,20260624134028346645,success,,,,4.701815,24,122,367,65,555,167,53,696,871,70,567,784
112,1576214,20260624134028346645,java_exception,failure,A3,Repair failed: ExecutionException: java.lang.NullPointerException: operands cannot be null or empty,0.816525,26,118,322,,,,,,,,,
113,1590414,20260624134028346645,success,,,,5.735180,24,125,169,244,538,262,54,1089,746,32,738,857
114,1604614,20260624134028346645,success,,,,4.766671,28,116,160,99,378,369,38,1111,777,23,549,749
115,1618814,20260624134028346645,success,,,,5.196889,30,131,251,80,1037,204,37,1000,781,23,742,506
116,1633014,20260624134028346645,success,,,,5.078610,40,108,152,94,363,435,58,1121,768,40,747,772
117,1647214,20260624134028346645,success,,,,4.933763,23,117,358,63,343,249,39,1221,783,51,506,824
118,1661414,20260624134028346645,success,,,,4.540288,35,113,160,97,360,419,60,857,793,49,700,539
119,1675614,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,303.568236,31,126,157,90,555,322,37,743,955,300007,,
120,1689814,20260624134028346645,success,,,,5.163467,44,105,159,106,589,420,32,986,764,26,760,791
121,1704014,20260624134028346645,success,,,,5.100725,28,117,158,99,449,811,137,862,867,25,692,494
122,1718214,20260624134028346645,success,,,,4.694311,24,121,169,98,572,538,39,673,513,19,790,774
123,1732414,20260624134028346645,success,,,,4.989082,28,153,172,208,503,343,50,822,795,24,787,742
124,1746614,20260624134028346645,success,,,,4.390972,28,114,272,76,530,326,55,804,540,29,495,750
125,1760814,20260624134028346645,success,,,,5.044817,22,115,171,106,561,258,46,1011,807,26,749,814
