B1_vs_A1,B1_vs_A2,B1_vs_A3,B2_vs_A1,B2_vs_A2,B2_vs_A3,B3_vs_A1,B3_vs_A2,B3_vs_A3,B4_vs_A1,B4_vs_A2,B4_vs_A3,B5_vs_A1,B5_vs_A2,B5_vs_A3,B6_vs_A1,B6_vs_A2,B6_vs_A3,B7_vs_A1,B7_vs_A2,B7_vs_A3,B8_vs_A1,B8_vs_A2,B8_vs_A3,B9_vs_A1,B9_vs_A2,B9_vs_A3,run_id
0.2658959537572254,0.14214046822742474,0.14214046822742474,0.9743589743589743,0.5,0.5,0.22515212981744423,0.13578274760383385,0.13578274760383385,0.9743589743589743,0.5,0.5,0.9743589743589743,0.5,0.5,0.9743589743589743,0.5,0.5,0.36789297658862874,0.16569200779727095,0.16569200779727095,0.9743589743589743,0.5,0.5,0.9821428571428571,1.0,1.0,20260624134028346645
0.9743589743589743,0.5,0.8428835489833642,0.9900990099009901,0.9827586206896551,1.0,0.9785714285714285,0.9560439560439561,0.9416342412451362,0.7548209366391184,0.5,0.8428835489833642,0.9743589743589743,0.5,0.8428835489833642,0.9743589743589743,0.5,0.8428835489833642,0.9743589743589743,0.5,0.8428835489833642,0.9743589743589743,0.5,0.8428835489833642,0.9743589743589743,0.5,0.8428835489833642,20260624134028346645
0.10912343470483005,0.10120068610634649,0.10120068610634649,1.0,0.5,0.5,0.9861111111111112,0.9827586206896551,0.9827586206896551,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,20260624134028346645
0.44554455445544555,0.9393939393939394,0.29850746268656714,1.0,0.9065108514190318,0.5,0.14333333333333334,0.5,0.0,0.4977973568281938,1.0,0.32558139534883723,1.0,0.9065108514190318,0.5,1.0,0.8642172523961661,0.3945578231292517,1.0,0.9046822742474916,0.48739495798319327,1.0,0.8642172523961661,0.3945578231292517,1.0,0.8642172523961661,0.3945578231292517,20260624134028346645
0.9587301587301588,0.9049360146252285,0.4563758389261745,1.0,0.5,0.13578274760383385,0.8755186721991701,0.7169811320754716,0.11174242424242424,0.8883048620236531,0.8642172523961661,0.5,0.8883048620236531,0.8642172523961661,0.5,0.8883048620236531,0.8642172523961661,0.5,0.8883048620236531,0.8642172523961661,0.5,0.8883048620236531,0.8642172523961661,0.5,0.8883048620236531,0.8642172523961661,0.5,20260624134028346645
1.0,0.13578274760383385,0.5882352941176471,0.9279279279279279,1.0,0.9492753623188406,1.0,0.13578274760383385,0.5882352941176471,0.9237967914438503,0.5,0.8987993138936535,0.9237967914438503,0.5,0.8987993138936535,0.9237967914438503,0.5,0.8987993138936535,0.9611650485436893,1.0,0.9052287581699346,0.9237967914438503,0.5,0.8987993138936535,0.9237967914438503,0.5,0.8987993138936535,20260624134028346645
0.9089506172839507,0.8987993138936535,0.8987993138936535,1.0,0.5,0.5,0.9089506172839507,0.8987993138936535,0.8987993138936535,0.98559670781893,0.9833729216152018,0.9833729216152018,0.9546191247974068,0.9492753623188406,0.9492753623188406,0.9089506172839507,0.8987993138936535,0.8987993138936535,0.9089506172839507,0.8987993138936535,0.8987993138936535,0.9089506172839507,0.8987993138936535,0.8987993138936535,0.9089506172839507,0.8987993138936535,0.8987993138936535,20260624134028346645
1.0,0.9478764478764479,0.9478764478764479,0.9056,0.8642172523961661,0.8642172523961661,0.998389694041868,1.0,1.0,0.9926739926739927,1.0,1.0,0.9528619528619529,0.9065108514190318,0.9065108514190318,0.9056,0.8642172523961661,0.8642172523961661,0.9926739926739927,1.0,1.0,0.9056,0.8642172523961661,0.8642172523961661,0.9056,0.8642172523961661,0.8642172523961661,20260624134028346645
1.0,0.9920634920634921,0.8846918489065606,1.0,0.998272884283247,0.997872340425532,0.7761194029850746,1.0,0.3353658536585366,0.8700305810397554,0.8987993138936535,0.8755274261603375,0.8700305810397554,0.8987993138936535,0.8755274261603375,0.8700305810397554,0.8987993138936535,0.8755274261603375,0.9106858054226475,0.9492753623188406,0.9367945823927766,0.8700305810397554,0.8987993138936535,0.8755274261603375,0.8700305810397554,0.8987993138936535,0.8755274261603375,20260624134028346645
0.3117338003502627,0.4117647058823529,0.40384615384615385,0.3449612403100775,0.7169811320754716,0.7102803738317757,1.0,0.8642172523961661,0.864,1.0,0.8642172523961661,0.864,1.0,0.8642172523961661,0.864,1.0,0.8642172523961661,0.864,1.0,0.8642172523961661,0.864,1.0,0.8642172523961661,0.864,1.0,0.8642172523961661,0.864,20260624134028346645
