trial_number,seed,run_id,trial_status,error_type,failure_stage,error_message,trial_elapsed_seconds,A1_ms,A2_ms,A3_ms,B1_ms,B2_ms,B3_ms,B4_ms,B5_ms,B6_ms,B7_ms,B8_ms,B9_ms
129,1817647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.760554,87,1223,307,433,747,3557,300001,,,,,
130,1831847,20260624134028346645,success,,,,28.860503,46,1232,308,246,4614,521,107,7802,5717,157,1766,5612
131,1846047,20260624134028346645,success,,,,30.769204,58,1259,319,249,3380,2001,290,7589,1094,324,7630,5860
132,1860247,20260624134028346645,success,,,,28.472487,88,1213,252,410,3338,258,142,7878,5068,206,7789,1139
133,1874447,20260624134028346645,success,,,,30.050927,126,1191,316,236,731,3737,196,7950,5541,169,7829,1255
134,1888647,20260624134028346645,success,,,,33.792870,119,1213,329,269,744,3485,156,7828,5399,172,7902,5426
135,1902847,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.508859,49,1248,318,239,729,3530,300001,,,,,
136,1917047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,313.273272,151,1170,662,238,4455,3287,156,1681,1051,300001,,
137,1931247,20260624134028346645,success,,,,30.750070,78,1221,326,427,4910,486,323,7723,1048,251,7431,5809
138,1945447,20260624134028346645,success,,,,29.918481,122,1222,317,403,4954,3289,325,7881,1089,306,7851,1450
139,1959647,20260624134028346645,success,,,,33.473582,91,1221,325,254,4929,3144,285,7728,5514,315,7836,1153
140,1973847,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,317.603148,104,1202,313,271,1295,493,178,7949,5373,300000,,
141,1988047,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.253300,116,1206,472,425,1234,3399,300001,,,,,
142,2002247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.422190,133,1190,466,375,4597,3246,300001,,,,,
143,2016447,20260624134028346645,success,,,,22.922199,106,1226,300,449,4605,3269,293,1678,1109,92,8026,1062
144,2030647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.305441,62,1222,472,245,4684,3212,300001,,,,,
145,2044847,20260624134028346645,success,,,,31.437207,99,1199,463,228,4621,3285,118,1711,5560,200,7615,5454
146,2059047,20260624134028346645,success,,,,27.602639,94,1210,466,244,4696,3452,137,7802,1113,173,1640,5910
147,2073247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,316.550399,126,1202,506,414,1273,3455,338,7587,1201,300006,,
148,2087447,20260624134028346645,success,,,,27.305949,32,1256,328,250,4647,3488,418,1755,5557,112,7663,1065
149,2101647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.118036,97,1253,503,618,761,3494,300001,,,,,
150,2115847,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,321.194600,106,1218,709,396,722,3461,400,7849,5889,300001,,
151,2130047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,323.531950,98,1190,300,397,4487,3245,429,7364,5582,300001,,
152,2144247,20260624134028346645,success,,,,20.604479,123,1205,695,225,409,574,174,7942,1169,173,1665,5552
153,2158447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.924895,69,1223,505,422,4800,505,300001,,,,,
154,2172647,20260624134028346645,success,,,,38.078192,101,1224,472,249,4886,3191,197,7852,5562,119,7938,5574
155,2186847,20260624134028346645,success,,,,37.170447,106,1186,455,420,4886,3134,213,8294,1120,242,7894,5563
156,2201047,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.868192,69,1226,303,255,1211,3407,300001,,,,,
157,2215247,20260624134028346645,success,,,,27.561832,90,1204,463,228,4883,3204,235,7886,5570,152,1789,1106
158,2229447,20260624134028346645,success,,,,28.730256,71,1203,324,265,4489,3267,236,7750,1264,186,7838,1076
159,2243647,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,317.821402,102,1208,464,236,4584,3227,292,1702,5573,300001,,
160,2257847,20260624134028346645,success,,,,37.420856,64,1234,301,261,4590,3220,111,7767,5522,170,7609,5891
161,2272047,20260624134028346645,success,,,,31.720975,96,1214,301,245,4613,3470,334,1744,5177,256,7966,5617
162,2286247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,318.127573,137,1169,330,242,3371,3574,306,7524,1055,300001,,
163,2300447,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,322.417766,87,1207,304,238,4533,2120,160,7685,5647,300001,,
164,2314647,20260624134028346645,success,,,,29.512769,48,1266,317,607,4681,563,229,7838,5552,361,1857,5482
165,2328847,20260624134028346645,success,,,,28.558576,41,1253,315,432,736,2245,171,7840,5434,216,1675,5572
166,2343047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,315.413389,52,1259,304,227,726,3552,140,7671,1040,300001,,
167,2357247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,319.743562,72,1215,326,268,755,3531,231,7824,5088,300002,,
168,2371447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.757419,115,1197,471,373,745,3455,300001,,,,,
169,2385647,20260624134028346645,success,,,,29.774773,113,1218,314,433,737,3530,176,7809,1075,241,7869,5580
170,2399847,20260624134028346645,success,,,,27.739741,154,1154,302,375,751,3463,105,7817,5231,353,1658,5682
171,2414047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,314.682498,125,1197,266,281,4617,525,156,1710,5389,300001,,
172,2428247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.193604,48,1254,269,409,4578,3230,300001,,,,,
173,2442447,20260624134028346645,success,,,,21.588590,118,1193,270,448,4562,3328,333,1980,5618,153,1747,1144
174,2456647,20260624134028346645,success,,,,22.250550,66,1232,445,368,4639,525,361,1716,1109,235,7876,1146
175,2470847,20260624134028346645,success,,,,23.828154,90,1226,311,246,4931,514,250,1740,6342,182,1771,5495
176,2485047,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.704879,81,1227,468,410,4599,514,300001,,,,,
177,2499247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,320.921666,43,1232,510,243,4537,548,279,7717,5386,300001,,
178,2513447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.168102,107,1226,491,227,3223,496,300002,,,,,
179,2527647,20260624134028346645,success,,,,37.238688,110,1204,316,404,3365,3284,83,7929,5652,196,8406,5586
180,2541847,20260624134028346645,success,,,,32.853026,95,1243,510,235,3229,3105,244,1760,5581,193,8171,5683
181,2556047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,322.023107,35,1264,329,250,3316,3265,178,7776,5168,300001,,
182,2570247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.862158,90,1183,324,270,1226,3367,300001,,,,,
183,2584447,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,323.073492,68,1238,520,414,4580,2106,253,7836,5618,300001,,
184,2598647,20260624134028346645,success,,,,15.817495,50,1224,300,240,743,281,114,8061,1151,188,1670,1076
185,2612847,20260624134028346645,success,,,,36.424569,101,1193,520,238,701,2307,220,7913,5578,333,9541,5831
186,2627047,20260624134028346645,success,,,,25.114149,62,1226,485,239,4667,3483,144,1740,5346,165,1708,5135
187,2641247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.811545,73,1235,525,387,4622,3554,300001,,,,,
188,2655447,20260624134028346645,success,,,,29.810511,39,1242,329,266,4562,295,189,7815,5679,98,7454,1156
189,2669647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.588908,52,1244,457,246,4706,3467,300001,,,,,
190,2683847,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,321.938485,73,1245,501,401,698,3428,173,9166,5816,300001,,
191,2698047,20260624134028346645,success,,,,34.627954,115,1187,696,229,745,3415,131,7882,5558,125,8169,5570
192,2712247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,303.999504,80,1228,326,438,709,820,300002,,,,,
193,2726447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.365594,94,1229,299,250,3372,712,300001,,,,,
194,2740647,20260624134028346645,success,,,,37.364700,131,1166,267,273,4547,3138,282,8972,1063,199,7660,5545
