B1_vs_A1,B1_vs_A2,B1_vs_A3,B2_vs_A1,B2_vs_A2,B2_vs_A3,B3_vs_A1,B3_vs_A2,B3_vs_A3,B4_vs_A1,B4_vs_A2,B4_vs_A3,B5_vs_A1,B5_vs_A2,B5_vs_A3,B6_vs_A1,B6_vs_A2,B6_vs_A3,B7_vs_A1,B7_vs_A2,B7_vs_A3,B8_vs_A1,B8_vs_A2,B8_vs_A3,B9_vs_A1,B9_vs_A2,B9_vs_A3,run_id
1.0,0.7899543378995434,0.7146814404432132,0.9723791588198368,0.9602888086642599,0.9532908704883227,0.9723791588198368,0.9602888086642599,0.9532908704883227,0.8733031674208145,0.8360290016731734,0.8115384615384615,0.9723791588198368,0.9602888086642599,0.9532908704883227,0.9723791588198368,0.9602888086642599,0.9532908704883227,0.8733031674208145,0.8360290016731734,0.8115384615384615,0.9723791588198368,0.9602888086642599,0.9532908704883227,0.9723791588198368,0.9602888086642599,0.9532908704883227,20260624134028346645
